EMPRESA_ID,CLIENTE_ID,UBICACION_ID,NOMBRE_UBICACION,DIRECCION,LATITUD,LONGITUD,PAIS_ID,NOMBRE_PAIS,DEPARTAMENTO_ID,NOMBRE_DEPARTAMENTO,CIUDAD_ID,NOMBRE_CIUDAD,ZONA_ID,NOMBRE_ZONA,BARRIO,REGION_ID,NOMBRE_REGION,ES_PUNTO_VISITA,ES_PUNTO_ENVIO,REVALID_DIAS_VISITAS,REVALID_FREC_VISITAS,REVALID_SEM_VISITAS,ESTADO_ACTIVO,Cluster,Route_Order
295,24294083suc0,0,CASA,CARRERA  107A 09                                  CHIPRE,5.082334,-75.525239,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1759
295,59815379suc0,0,TIENDA EL BARRANCO,VEREDA BAJO TABLAZO CASA 097                      BAJO TABLAZO,5.029225,-75.537998,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1828
295,98633753suc0,0,RESTAURANTE,IRRA                                              IRRA,5.271129,-75.666564,1,COLOMBIA,66,RISARALDA,753,QUINCHIA-RISARALDA,,,,,,S,S,,,,True,0,1266
295,24294768suc0,0,MI RANCHITO,CALLE 5  CARRERA 4                                SANTA LUISA,5.047533,-75.51459,1,COLOMBIA,17,CALDAS,1087,VILLAMARIA-CALDAS,,,,,,S,S,,,,True,0,799
295,24295130suc0,0,CASA,CALLE 18 18 38                                    LOS ANGUSTINOS,5.069825,-75.520455,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,544
295,24302098suc0,0,CASA,CARRERA 24A 46 24                                 LLERAS,5.067126,-75.498302,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1446
295,24305929suc0,0,CASA / APARTAMENTO,CALLE 25 24 63                                    VELEZ,5.065978,-75.515563,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1476
295,9890340suc0,0,AUTOSERVICIO ARUBAS DE QUINCHIA,CALLE 7 7 29,5.337919,-75.730234,1,COLOMBIA,66,RISARALDA,753,QUINCHIA-RISARALDA,,,,,,S,S,,,,True,0,1988
295,9891952suc0,0,FRUTAS Y VERDURAS,CALLE 1                                           SECTOR GALERIA-IRRA,5.270249,-75.665801,1,COLOMBIA,66,RISARALDA,753,QUINCHIA-RISARALDA,,,,,,S,S,,,,True,0,1269
295,9893163suc0,0,TIENDA,TAPIAS                                            IRRA,5.274761,-75.664796,1,COLOMBIA,66,RISARALDA,753,QUINCHIA-RISARALDA,,,,,,S,S,,,,True,0,1263
295,9893351suc0,0,OCAMPO DE IRRA,IRRA                                              IRRA,5.269238,-75.666601,1,COLOMBIA,66,RISARALDA,753,QUINCHIA-RISARALDA,,,,,,S,S,,,,True,0,1273
295,9893688suc0,0,AUTOSRVICIO 1A,CARRERA 8 5 02,5.338173,-75.729038,1,COLOMBIA,66,RISARALDA,753,QUINCHIA-RISARALDA,,,,,,S,S,,,,True,0,1992
295,9894262suc0,0,DISTRIBUIDORA AVICOLA,CARRERA 6 CALLE 8,5.337603,-75.73072,1,COLOMBIA,66,RISARALDA,753,QUINCHIA-RISARALDA,,,,,,S,S,,,,True,0,1987
295,10266176suc0,0,VARIEDADES LA 69,CALLE 68  35A 161                                 FATIMA,5.049451,-75.499643,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,158
295,24309766suc0,0,MISCELANEA LAS AGUILAS,VEREDA EL AGUILA                                  EL AGUILA,5.109282,-75.51076,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1162
295,24311462suc0,0,TIENDA GRACIELA,CARRERA 8A 51A 10                                 COMUNEROS,5.073345,-75.490276,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,497
295,24312927suc0,0,MIRADOR VILLA PILAR,MIRADOR VILLA PILAR                               VILLAPILAR,5.088452,-75.52604,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1134
295,24314270suc0,0,CASA,CARRERA 6 7 10                                    CHIPRE,5.07965,-75.527063,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1745
295,24314423suc0,0,CAFETERIA EL RETEN,KM 3 VEREDA ALSACIA,5.214835,-75.78003,1,COLOMBIA,17,CALDAS,44,ANSERMA-CALDAS,,,,,,S,S,,,,True,0,1302
295,6014056suc0,0,CAFETERIA EL MIRADOR,CARRERA 34A 107A 12                               ENEA,5.029645,-75.456291,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1583
295,9910930suc0,0,TIENDA TODO FRESCO,CALLE 5A CARRERA 6A                               SAN LORENZO,5.465116,-75.694125,1,COLOMBIA,17,CALDAS,778,RIOSUCIO-CALDAS,,,,,,S,S,,,,True,0,2049
295,9915101suc0,0,JUAN PAN PANADERIA Y PASTELERIA,CARRERA 2 2 51,5.080136,-75.792544,1,COLOMBIA,17,CALDAS,851,SAN JOSE-CALDAS,,,,,,S,S,,,,True,0,1902
295,10268008suc0,0,CASA,CARRERA 30 12A 02                                CERVANTES,5.062204,-75.52342,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,694
295,10268806suc0,0,TIENDA JAIROLD,CARRERA 29  23 17                                 LA ISLA,5.062978,-75.51665,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1483
295,10269314suc0,0,TIENDA LA HORMIGA,CARRERA 28 CALLE 30 A 28 09                       CAMPOAMOR,5.064017,-75.512022,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1481
295,10269413suc0,0,EL ESPINAL,PABELLON DE GRANO                                 GALERIAS,5.071046,-75.516584,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,532
295,10270098suc0,0,TIENDA LA MEJOR,CALLE 51C 10 75                                   VILLA HERMOSA,5.070576,-75.492204,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,473
295,24314724suc0,0,CHAVEZ IRIS,CALLE 53  6 51                                    SOLFERINO,5.075968,-75.487224,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1077
295,24315549suc0,0,CASA / APARTAMENTO,CARRERA 25A 53A 05                                ARBOLEDA,5.061607,-75.496074,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,319
295,24315899suc0,0,TIENDA MANANTIALES AGUILA,VEREDA EL AGUILA,5.109215,-75.510495,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1163
295,24317729suc0,0,LOS RODRIGUEZ,CALLE 10A  32 02                                  CENTENARIO,5.061397,-75.526216,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,699
295,24317827suc0,0,TIENDA ALTOS DE LA CUMBRE,CARRERA 9 58  39                                  CUMBRE,5.069423,-75.474539,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1061
295,24318366suc0,0,CASA,CARRERA 18 45B 59                                 LOS CEDROS,5.069907,-75.500531,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,452
295,24320055suc0,0,TIENDA NICOL,CALLE 12 MANZANA 8 CASA 1                         LA LINDA,5.093057,-75.54663,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1149
295,24320142suc0,0,TIENDA EL MILENIO,LA LINDA                                         LA LINDA,5.092026,-75.543706,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1143
295,10271500suc0,0,TIENDA EL MANGO,VEREDA KILOMETRO 41                               KILOMETRO 41,5.165074,-75.661017,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1969
295,10271889suc0,0,REVUELTERIA LA LANZA,CARRERA 10 65 22                                  SULTANA,5.061842,-75.474698,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1683
295,24320701suc0,0,PASTELERIA LA  ARGENTINA,CARRERA 22 48B 52                                 SAN JORGE,5.064693,-75.495955,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,383
295,24321220suc0,0,PARADERO AEROPUERTO SANTAGUEDA,PARADERO SANTAGUEDA                               SANTAGUEDA,5.079062,-75.677117,1,COLOMBIA,17,CALDAS,9,PALESTINA-CALDAS,,,,,,S,S,,,,True,0,1381
295,10274133suc0,0,SAL Y PIMIENTA,CALLE 62 24B 68                                   ESTRELLA,5.058491,-75.489643,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,277
295,10274779suc0,0,TIENDA HAROLD,CARRERA 32 B  26 39                               CERVANTES,5.061869,-75.511688,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,946
295,10275329suc0,0,AUTOSERVICIO LA FRANCIA,CARRERA 13 4A 76                                  LA FRANCIA,5.07263,-75.530439,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,613
295,10275879suc0,0,MISCELANEA LAS MS,CALLE 48E 25A 02                                  VERDUM,4.97626,-75.606409,1,COLOMBIA,17,CALDAS,204,CHINCHINA-CALDAS,,,,,,S,S,,,,True,0,1877
295,24326956suc0,0,TIENDA EL PAISAJE,VEREDA BAJO TABLAZO CASA 273                      BAJO TABLAZO,5.022886,-75.539871,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1834
295,24328010suc0,0,CASA,CALLE 65B 8 03                                    SULTANA,5.063722,-75.470857,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1035
295,24329661suc0,0,SOL Y SOMBRA,VEREDA GALLINAZO,5.01751,-75.437067,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1926
295,24332353suc0,0,MERKA LISTO LA 24,CARRERA 24 CALLE 14 ESQUINA,5.065945,-75.522756,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,652
295,24332469suc0,0,ABASTOS LA LEONORA,CALLE 55A  22 11                                  LEONORA,5.062306,-75.492494,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,373
295,6218649suc0,0,TIENDA LA ECONOMIA,CARRERA 13V5 31                                   MARSELLA,4.938851,-75.735626,1,COLOMBIA,66,RISARALDA,558,MARSELLA-RISARALDA,,,,,,S,S,,,,True,0,1933
295,9940132suc0,0,MINIMERCADO EL TRIUNFO,},5.337847,-75.731267,1,COLOMBIA,66,RISARALDA,753,QUINCHIA-RISARALDA,,,,,,S,S,,,,True,0,1986
295,9970099suc0,0,PANADERIA EL ROBLE,AVENICA 12 DE OCTUBRE 9C 51                       CAMPOHERMOSO,5.075581,-75.524392,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1717
295,9970628suc0,0,PANADERIA FABINHOS PAN,VEREDA TEJARES VIA CHINCHINA,5.044488,-75.529375,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,734
295,10276767suc0,0,TIENDA MIXTA GALLINAZO,CALLE 1 2 71                                      GALLINAZO,5.018329,-75.437882,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1925
295,10277601suc0,0,CASA,CARRERA 8 10 53                                   CHIPRE,5.07703,-75.524785,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1727
295,10277937suc0,0,BIN BAN,CARRERA 23 32 24                                  CENTRO,5.067379,-75.51091,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1413
295,24333906suc0,0,FACIL COMPRAR,CALLE 11 41 59                                    ESTAMBUL,5.054279,-75.526423,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,713
295,24335147suc0,0,RAPITIENDA JJ,CARRERA 42A 10C 33                                ESTAMBUL,5.053518,-75.526431,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,717
295,24335584suc0,0,MONARCA HOME CLUB,CARRERA 26 13 53                                  VIZCAYA,5.053409,-75.485272,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,32
295,24336040suc0,0,PASTELIARTE,CARRERA 24B 61A 61                                ESTRELLA,5.058697,-75.48926,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,275
295,63340894suc0,0,DELIKATESS EN LA ORQUIDEA,CALLE 18 24 06                                    SAN ANTONIO,5.066312,-75.520166,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,666
295,6361021suc0,0,TIENDA EL TERMINAL,CARRERA 34A 107 28                                ENEA,5.02973,-75.456518,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1582
295,9971463suc0,0,LA VILLA Y MAS,CARRERA 6 4 32                                    CENTRO,5.046784,-75.514341,1,COLOMBIA,17,CALDAS,1087,VILLAMARIA-CALDAS,,,,,,S,S,,,,True,0,785
295,9975518suc0,0,AVICOLA EL TRIANGULO,CARRERA 16A 23 03                                 GALERIA,5.07131,-75.517113,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,527
295,9976278suc0,0,MULTITIENDA LOS PITUFOS,CALLE 1829 59,5.064767,-75.520114,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,671
295,9976415suc0,0,AVICOLA PUERTAS DEL SOL,CALLE 32A 3D 11                                   PUERTA DEL SOL,5.082084,-75.513162,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1788
295,9976431suc0,0,SUIZER EL JOVENCITO,CARRERA 16  23 09                                 GALERIAS,5.071716,-75.51677,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,521
295,10278362suc0,0,REVUELTERIA LA GRANJA,CALLE 68 27A 09                                   PALERMO,5.052334,-75.489434,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,223
295,24338532suc0,0,TIENDA PABLITO,CALLE 50A  4 71                                   SAMARIA,5.079174,-75.487246,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1101
295,24339962suc0,0,TIENDA OLGUITA,CARRERA 8D 52 23                                  SINAI,5.072427,-75.489314,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,486
295,24340781suc0,0,TRUJIS TIENDA,CRA 2C 48C 67                                     SAN SEBASTIAN,5.087021,-75.489239,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1110
295,24341740suc0,0,RAPITIENDA EL ZAS,CARRERA 25 66 13                                  PALERMO,5.053886,-75.487861,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,19
295,9976715suc0,0,QUESERA Y AVICOLA JE,CALLE 8 CARRERA 7,5.044438,-75.514201,1,COLOMBIA,17,CALDAS,1087,VILLAMARIA-CALDAS,,,,,,S,S,,,,True,0,766
295,10282023suc0,0,TIENDA LA ESQUINA,CALLE 4  5 66                                     POLIDEPORTIVO,5.047263,-75.516014,1,COLOMBIA,17,CALDAS,1087,VILLAMARIA-CALDAS,,,,,,S,S,,,,True,0,789
295,10282596suc0,0,MEGA FRUVER A Y M,CARRERA 24 30 06                                  LINARES,5.066726,-75.512277,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1409
295,24344383suc0,0,PASTELERIA CON AMOR,CARRERA 17 71 31,5.052256,-75.48103,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,38
295,24346280suc0,0,TIENDA MA STELLA,VEREDA BAJO TABLAZO CASA 305                      BAJO TABLAZO,5.020886,-75.540335,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1835
295,24346755suc0,0,TIENDA Y AVICOLA LA ENEA,CALLE  35 100B 143                                ENEA,5.031109,-75.464019,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1560
295,24347968suc0,0,TIENDA LA ABUELA,CALLE 51 21 35                                    ARGENTINA,5.066137,-75.496578,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1442
295,24348031suc0,0,MI BENDITA TIENDA,CALL 49 29 14                                     PERSIA,5.059382,-75.501681,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,988
295,24348376suc0,0,RESTAURANTE LA PIKURA,VEREDA CASERIO CARTAGENA,5.023826,-75.637538,1,COLOMBIA,17,CALDAS,9,PALESTINA-CALDAS,,,,,,S,S,,,,True,0,1915
295,24348404suc0,0,TIENDAS LOCOS DE LA 30,CARRERA 39 65B 15                                 PIO XII,5.050401,-75.502336,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,148
295,24348486suc0,0,PANADERIA ARISTI,CALLE 26 34 07                                    EL NEVADO,5.060396,-75.514712,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,968
295,A70-0,U1-1, ,CALLE 65A 31 21,5.052934,-75.497844, ,, ,, ,, ,, ,,, , ,,,,True,0,123
295,A70-10,A70-11,casa,cra9#58-03,5.069726,-75.474757,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,alta cumbre,,,S,S,,,,True,0,1065
295,A70-100,A70-101,casa,CARR 9 NORTE 9 60 BELLA MONTAÑA TORRE 19 APAT 201,5.06459,-75.487364,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS, ,,VILLA PILAR,,,S,S,,,,True,0,1688
295,A70-1000,A70-1001,casa,cra21c#55a-48 leonora,5.06297,-75.492363,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,leonora,,,S,S,,,,True,0,340
295,A70-1002,A70-1003,casa,CARR 21 65 C 37 TORRE 1 APTO  401 laureles,5.055244,-75.483248,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,laureles,,,S,S,,,,True,0,241
295,A70-1004,A70-1005,casa,CALLE 48 30 12 barrio colombia,5.060368,-75.503964,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,barrio CALLE 48 30 12 colombia,,,S,S,,,,True,0,915
295,A70-1006,A70-1007,casa,carr 19 4 27 pradera ciudad jardin,5.042858,-75.522396,1,COLOMBIA,17,CALDAS,1087,VILLAMARIA-CALDAS,,,pradera ciudad jardin,,,S,S,,,,True,0,738
295,A70-1008,A70-1009,casa,Bosques de la sierra casa 73,5.042776,-75.478309,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,Bosques de la sierra casa 73,,,S,S,,,,True,0,1618
295,A70-1010,A70-1011,casa,Cra 9 N 14O casa 23 la linda,5.092802,-75.548837,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,Cra 9 N 14O casa 23 la linda,,,S,S,,,,True,0,1151
295,A70-1012,A70-1013,casa0,Cra 15 a # 63 55 La Toscana,5.060631,-75.480588,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,La Toscana,,,S,S,,,,True,0,1019
295,A70-1016,A70-1017,casa,CALLE 12 4 01 CODOMINIO LA ATALAYA VILLA PILAR,5.081027,-75.524381,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,VILLA PILAR,,,S,S,,,,True,0,1754
295,A70-1018,A70-1019,casa,Calle 27 #20 - 49 Moto parking  Pelaez,5.068692,-75.514393,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,"Centro, enseguida del almacen la licuadora",,,S,S,,,,True,0,559
295,A70-102,A70-103,casa,clla 67 30c-54,5.052718,-75.494954,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,Fátima,,,S,S,,,,True,0,122
295,A70-1020,A70-1021,casa,clle 67 C # 40 - 28 clle 67 C # 40 - 28,5.046755,-75.502161,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,clle 67 C # 40 - 28,,,S,S,,,,True,0,874
295,A70-1022,A70-1023,casa, Carr 21 c 53 115  LEONORA ALTA,5.063327,-75.493766,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,LEONORA ALTA,,,S,S,,,,True,0,376
295,A70-1024,A70-1025,casap,CARR 20 CALLE 19 ESQUINA,5.069041,-75.518679,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,JOLLERIA EL REGALO,,,S,S,,,,True,0,547
295,A70-1026,A70-1027,casa,  CARR 26 CALLE 30 TIENDA   BARRIO LINARES,5.046507,-75.529509,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,  BARRIO LINARES,,,S,S,,,,True,0,732
295,A70-1028,A70-1029,casa,Calle 39#35-16 Villacarmenza,5.059413,-75.509804,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,Calle 39#35-16 Villacarmenza,,,S,S,,,,True,0,962
295,A70-1030,A70-1031,casa,Carrera 16#3-21 la pradera villamaria,5.044239,-75.520444,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,Carrera 16#3-21 la pradera,,,S,S,,,,True,0,847
295,A70-1032,A70-1033,casa,CARR 27 A 16 53 EL BOSQUE,5.064006,-75.521362,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,EL BOSQUE,,,S,S,,,,True,0,675
295,A70-1034,A70-1035,casa,CALLE 51 C 34B 09 ESQUINAVILLA MERCEDES SANTOS,5.054807,-75.507537,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,VILLA MERCEDES SANTOS,,,S,S,,,,True,0,996
295,A70-1036,A70-1037,casa,Cra 33# 50-13 La isabela frente a la cancha de microfutbol,5.055594,-75.505624,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,La isabela frente a la cancha de microfutbol,,,S,S,,,,True,0,999
295,A70-1038,A70-1039,casa,Cra 32 f # 50 19La isabela,5.055649,-75.505519,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,La isabela,,,S,S,,,,True,0,1000
295,10283635suc0,0,FRUTAS Y VERDURAS MILAN,CALLE 76 19A 21                                   MILAN,5.048357,-75.479086,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,205
295,10284703suc0,0,MISELANEA EL PLAN,CALLE 15  29 38                                   JESUS B ESPERANZA,5.062551,-75.521899,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,689
295,10284819suc0,0,MISCELANETA ITALICA,CALLE 19 15 39                                    CAMPOHERMOSO,5.071805,-75.519818,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,577
295,24367341suc0,0,MI RANCHITO,LA CABAÑA,5.093255,-75.643003,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,,,,S,S,,,,True,0,1390
295,A70-104,A70-105,casa,calle 10 # 1b 20,5.046043,-75.509902,1,COLOMBIA,17,CALDAS,1087,VILLAMARIA-CALDAS, ,,villa maria,,,S,S,,,,True,0,817
295,A70-1040,A70-1041,casa,Crr 6 # 2 - 55Villamaria,5.0453,-75.51615,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,polideportivo,,,S,S,,,,True,0,769
295,A70-1042,A70-1043,casa,Carrera 28# 48-54 Arboleda del campin apto 1303,5.061601,-75.501923,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,Arboleda del campin apto 1303,,,S,S,,,,True,0,922
295,A70-1044,A70-1045,casa,CARR 27 49 63 APTO 5 VERSALLES FRENTE RAFAEL POMBO,5.061182,-75.499833,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,VERSALLES FRENTE RAFAEL POMBO,,,S,S,,,,True,0,980
295,A70-1046,A70-1047,casa,CRa 43 # 66a08 edificio trivento torre B apto 212,5.046928,-75.50545,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,Terminal,,,S,S,,,,True,0,875
295,A70-1048,A70-1049,casa,Cra 25 #66 69Palermo,5.053438,-75.48743,1,COLOMBIA,17,CALDAS,548,MANZANARES-CALDAS,,,Palermo,,,S,S,,,,True,0,29
295,A70-1050,A70-1051,casa,Calle 41 19 a 04  torre 2 apto  101,5.068644,-75.504478,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,Conjunto cerrado reserva de castilla,,,S,S,,,,True,0,447
295,A70-1052,A70-1053,casap,CALLE 55 25 169 CASA 3Conjunto Ibiza Barrio Arboleda,5.05961,-75.496492,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,Conjunto Ibiza Barrio Arboleda,,,S,S,,,,True,0,299
295,A70-1054,A70-1055,casa,ALTOS SAN SEBASTIAN CASA 8BAJO TABLAZO,5.029255,-75.538352,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,BAJO TABLAZO,,,S,S,,,,True,0,1829
295,A70-1056,A70-1057,casa,CARR 19 B CALL 4 23 MAN 9 CASA 10,5.043243,-75.52301,1,COLOMBIA,17,CALDAS,1087,VILLAMARIA-CALDAS,,, Pradera CIUDAD JARDIN,,,S,S,,,,True,0,737
295,A70-1058,A70-1059,casa,Cl 12 # 8-10Chipre por la iglesia,5.076068,-75.524311,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,Chipre por la iglesia,,,S,S,,,,True,0,1721
295,A70-106,A70-107,casa,clla 57d-  9a-12,5.065718,-75.48789,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,carola,,,S,S,,,,True,0,393
295,A70-1060,A70-1061,casa,Barrio colombia frente al conjunto Normandia,5.062328,-75.50218,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,Barrio colombia frente al conjunto Normandia,,,S,S,,,,True,0,926
295,A70-1062,A70-1063,casa,CALLE 36 A 28 61 PISO 2CERVANTES,5.063005,-75.509674,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,CERVANTES,,,S,S,,,,True,0,937
295,A70-1064,A70-1065,casa,CALLE 45 35 C 18 BLQ M APTO 404VILLACARMENZA,5.060315,-75.509018,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,VILLACARMENZA B/M,,,S,S,,,,True,0,956
295,A70-1066,A70-1067,casa,Calle 65H # 41b-92 Colinas,5.048775,-75.50454,1,COLOMBIA,17,CALDAS,1,MANIZALES-CALDAS,,,Colinas,,,S,S,,,,True,0,153
